date,state,location,id,year,month,day,population,tot_case,tot_vaccine,covid_rate,avg_vaccine
2022-03-01,Louisiana,LA,22,2022,3,1,4657757,1162537,6057725,0.24959159526785102,1.3005669896475922
2022-03-02,Louisiana,LA,22,2022,3,2,4657757,1163810,6062015,0.2498649027847524,1.3014880338325936
2022-03-03,Louisiana,LA,22,2022,3,3,4657757,1164344,6064173,0.2499795502427456,1.3019513469680792
2022-03-04,Louisiana,LA,22,2022,3,4,4657757,1164620,6067075,0.25003880623227015,1.302574393640544
2022-03-05,Louisiana,LA,22,2022,3,5,4657757,1164620,6070338,0.25003880623227015,1.3032749454297423
2022-03-06,Louisiana,LA,22,2022,3,6,4657757,1164620,6073703,0.25003880623227015,1.3039973961715907
2022-03-07,Louisiana,LA,22,2022,3,7,4657757,1165084,6075240,0.250138424997268,1.3043273833306461
2022-03-08,Louisiana,LA,22,2022,3,8,4657757,1165373,6076092,0.2502004720297774,1.304510303993961
2022-03-09,Louisiana,LA,22,2022,3,9,4657757,1165736,6078577,0.2502784065377391,1.3050438225952965
2022-03-10,Louisiana,LA,22,2022,3,10,4657757,1165872,6089784,0.2503076051412729,1.307449916343854
2022-03-11,Louisiana,LA,22,2022,3,11,4657757,1166002,6099188,0.2503355155711215,1.3094689138999738
2022-03-12,Louisiana,LA,22,2022,3,12,4657757,1166002,6102190,0.2503355155711215,1.3101134301338606
2022-03-13,Louisiana,LA,22,2022,3,13,4657757,1166002,6105117,0.2503355155711215,1.310741844196681
2022-03-14,Louisiana,LA,22,2022,3,14,4657757,1166487,6106598,0.2504396429440179,1.31105980840134
2020-12-14,Massachusetts,MA,25,2020,12,14,7029917,294231,0,0.041854121464022974,0.0
2020-12-15,Massachusetts,MA,25,2020,12,15,7029917,298160,0,0.04241301853208224,0.0
2020-12-16,Massachusetts,MA,25,2020,12,16,7029917,304112,0,0.043259685711794324,0.0
2020-12-17,Massachusetts,MA,25,2020,12,17,7029917,309247,69,0.04399013530316218,9.815194119646078e-06
2020-12-18,Massachusetts,MA,25,2020,12,18,7029917,314926,2261,0.0447979684539661,0.00032162541890608384
2020-12-19,Massachusetts,MA,25,2020,12,19,7029917,319270,6995,0.04541589893593338,0.0009950330850278886
2020-12-20,Massachusetts,MA,25,2020,12,20,7029917,323531,19078,0.046022022735119066,0.0027138300494870707
2020-12-21,Massachusetts,MA,25,2020,12,21,7029917,327374,19078,0.04656868637282631,0.0027138300494870707
2020-12-22,Massachusetts,MA,25,2020,12,22,7029917,331174,20872,0.047109233295357544,0.0029690250965978687
2020-12-23,Massachusetts,MA,25,2020,12,23,7029917,335988,26892,0.04779402089669053,0.003825365221239454
2020-12-24,Massachusetts,MA,25,2020,12,24,7029917,341925,35844,0.048638554338550515,0.005098779971370928
2020-12-25,Massachusetts,MA,25,2020,12,25,7029917,341925,46709,0.048638554338550515,0.006644317422239836
2020-12-26,Massachusetts,MA,25,2020,12,26,7029917,349602,53172,0.04973060137125374,0.007563673938113352
2020-12-27,Massachusetts,MA,25,2020,12,27,7029917,352736,54860,0.05017641033315187,0.007803790571069331
2020-12-28,Massachusetts,MA,25,2020,12,28,7029917,356934,55995,0.05077357243335874,0.007965243401878002
2020-12-29,Massachusetts,MA,25,2020,12,29,7029917,361079,55995,0.051363195326488205,0.007965243401878002
2020-12-30,Massachusetts,MA,25,2020,12,30,7029917,367918,65160,0.05233603753785429,0.009268957229509253
2020-12-31,Massachusetts,MA,25,2020,12,31,7029917,375178,76211,0.05336876665826922,0.010840953029744164
2021-01-01,Massachusetts,MA,25,2021,1,1,7029917,375178,88076,0.05336876665826922,0.012528739670752869
2021-01-02,Massachusetts,MA,25,2021,1,2,7029917,384181,88076,0.05464943611709783,0.012528739670752869
2021-01-03,Massachusetts,MA,25,2021,1,3,7029917,387662,110279,0.055144605547974464,0.01568709843942681
2021-01-04,Massachusetts,MA,25,2021,1,4,7029917,392568,114465,0.05584248007480031,0.016282553549352007
2021-01-05,Massachusetts,MA,25,2021,1,5,7029917,397202,124450,0.05650166282190814,0.017702911712897892
2021-01-06,Massachusetts,MA,25,2021,1,6,7029917,404053,137858,0.0574762120235559,0.019610188854292304
2021-01-07,Massachusetts,MA,25,2021,1,7,7029917,411601,137858,0.05854990891073109,0.019610188854292304
2021-01-08,Massachusetts,MA,25,2021,1,8,7029917,419721,151430,0.059704972334666255,0.021540794862869646
2021-01-09,Massachusetts,MA,25,2021,1,9,7029917,427135,163954,0.06075960783036272,0.02332232372018048
2021-01-10,Massachusetts,MA,25,2021,1,10,7029917,432791,187835,0.06156416924979342,0.026719376629909003
2021-01-11,Massachusetts,MA,25,2021,1,11,7029917,437042,204082,0.0621688705570777,0.029030499222110304
2021-01-12,Massachusetts,MA,25,2021,1,12,7029917,442529,217443,0.06294939186337477,0.030931090651568148
2021-01-13,Massachusetts,MA,25,2021,1,13,7029917,448447,217443,0.0637912225706221,0.030931090651568148
2021-01-14,Massachusetts,MA,25,2021,1,14,7029917,454402,233476,0.0646383164979046,0.03321177191707953
2021-01-15,Massachusetts,MA,25,2021,1,15,7029917,459927,257175,0.06542424327342698,0.03658293547420261
2021-01-16,Massachusetts,MA,25,2021,1,16,7029917,465726,292332,0.06624914632704768,0.0415839902519475
2021-01-17,Massachusetts,MA,25,2021,1,17,7029917,470140,310623,0.06687703425232475,0.044185870188794545
2021-01-18,Massachusetts,MA,25,2021,1,18,7029917,473441,310623,0.06734659882897621,0.044185870188794545
2021-01-19,Massachusetts,MA,25,2021,1,19,7029917,476526,318877,0.0677854375805575,0.04535999500420844
2021-01-20,Massachusetts,MA,25,2021,1,20,7029917,481040,330490,0.06842755042484855,0.04701193484930192
2021-01-21,Massachusetts,MA,25,2021,1,21,7029917,486180,353117,0.0691587112621671,0.050230607274595135
2021-01-22,Massachusetts,MA,25,2021,1,22,7029917,491452,370627,0.06990864899258413,0.052721390593943
2021-01-23,Massachusetts,MA,25,2021,1,23,7029917,496093,392967,0.07056882748402293,0.055899237501666095
2021-01-24,Massachusetts,MA,25,2021,1,24,7029917,500037,419806,0.07112985828993429,0.05971706351582814
2021-01-25,Massachusetts,MA,25,2021,1,25,7029917,503688,433615,0.0716492100831347,0.061681382582468615
2021-01-26,Massachusetts,MA,25,2021,1,26,7029917,506183,442703,0.07200412181253349,0.0629741432224591
2021-01-27,Massachusetts,MA,25,2021,1,27,7029917,509503,464275,0.07247638912379763,0.06604274275215483
2021-01-28,Massachusetts,MA,25,2021,1,28,7029917,514134,490332,0.07313514512333502,0.06974932989962755
2021-01-29,Massachusetts,MA,25,2021,1,29,7029917,517252,520504,0.07357867809819092,0.07404127246452555
2021-01-30,Massachusetts,MA,25,2021,1,30,7029917,521360,547082,0.0741630377712852,0.0778219714400611
2021-01-31,Massachusetts,MA,25,2021,1,31,7029917,524025,579181,0.07454213186300777,0.08238802819435848
2021-02-01,Massachusetts,MA,25,2021,2,1,7029917,526423,608947,0.074883245420963,0.08662221758805971
2021-02-02,Massachusetts,MA,25,2021,2,2,7029917,528662,625477,0.07520174135768602,0.08897359670107058
2021-02-03,Massachusetts,MA,25,2021,2,3,7029917,531117,625477,0.07555096311947922,0.08897359670107058
2021-02-04,Massachusetts,MA,25,2021,2,4,7029917,533921,652929,0.07594982984863122,0.09287862146878832
2021-02-05,Massachusetts,MA,25,2021,2,5,7029917,537208,685074,0.07641740293662073,0.09745122168583213
2021-02-06,Massachusetts,MA,25,2021,2,6,7029917,540827,727120,0.07693220275573666,0.10343223113445009
2021-02-07,Massachusetts,MA,25,2021,2,7,7029917,543934,780268,0.07737417098950101,0.11099249109200009
2021-02-08,Massachusetts,MA,25,2021,2,8,7029917,545303,806376,0.0775689101308024,0.11470633294816994
2021-02-09,Massachusetts,MA,25,2021,2,9,7029917,546896,832242,0.0777955130906951,0.11838575050032596
2021-02-10,Massachusetts,MA,25,2021,2,10,7029917,548946,883945,0.07808712393048169,0.12574046037812395
2021-02-11,Massachusetts,MA,25,2021,2,11,7029917,551396,924612,0.07843563444632419,0.13152530819353914
2021-02-12,Massachusetts,MA,25,2021,2,12,7029917,553812,962711,0.07877930848970194,0.1369448600886753
2021-02-13,Massachusetts,MA,25,2021,2,13,7029917,555895,1009560,0.07907561355276314,0.14360909239753472
2021-02-14,Massachusetts,MA,25,2021,2,14,7029917,557777,1085584,0.07934332652860625,0.15442344482872272
2021-02-15,Massachusetts,MA,25,2021,2,15,7029917,559350,1121608,0.07956708450469614,0.15954782965431882
2021-02-16,Massachusetts,MA,25,2021,2,16,7029917,560576,1146860,0.07974148201180753,0.163139906203729
2021-02-17,Massachusetts,MA,25,2021,2,17,7029917,561936,1170398,0.07993494091039766,0.16648816764123958
2021-02-18,Massachusetts,MA,25,2021,2,18,7029917,563976,1214821,0.08022512925828285,0.17280730341481984
2021-02-19,Massachusetts,MA,25,2021,2,19,7029917,565794,1316402,0.08048373828595701,0.18725711839841067
2021-02-20,Massachusetts,MA,25,2021,2,20,7029917,567764,1375439,0.0807639691905324,0.19565508383669394
2021-02-21,Massachusetts,MA,25,2021,2,21,7029917,569284,1426512,0.0809801879595449,0.20292017672470386
2021-02-22,Massachusetts,MA,25,2021,2,22,7029917,570546,1468992,0.08115970643750132,0.2089629223218425
2021-02-23,Massachusetts,MA,25,2021,2,23,7029917,571783,1500077,0.08133566868570426,0.21338473839733813
2021-02-24,Massachusetts,MA,25,2021,2,24,7029917,573885,1533534,0.0816346764833781,0.21814396955184534
2021-02-25,Massachusetts,MA,25,2021,2,25,7029917,575993,1576657,0.0819345377761928,0.22427818137824387
2021-02-26,Massachusetts,MA,25,2021,2,26,7029917,577980,1625459,0.08221718691700058,0.2312202263554463
2021-02-27,Massachusetts,MA,25,2021,2,27,7029917,579680,1684341,0.08245901054023824,0.2395961431692579
2021-02-28,Massachusetts,MA,25,2021,2,28,7029917,581148,1735916,0.08266783235136346,0.246932645150718
2021-03-01,Massachusetts,MA,25,2021,3,1,7029917,582543,1803528,0.08286626997160848,0.25655039739445
2021-03-02,Massachusetts,MA,25,2021,3,2,7029917,582844,1837816,0.08290908697784057,0.26142783762596344
2021-03-03,Massachusetts,MA,25,2021,3,3,7029917,584743,1884139,0.08317921818991604,0.2680172468608093
2021-03-04,Massachusetts,MA,25,2021,3,4,7029917,586310,1941018,0.08340212267086511,0.2761082385467709
2021-03-05,Massachusetts,MA,25,2021,3,5,7029917,588209,2005708,0.08367225388294058,0.28531033865691446
2021-03-06,Massachusetts,MA,25,2021,3,6,7029917,589931,2082052,0.08391720698836132,0.2961702108289472
2021-03-07,Massachusetts,MA,25,2021,3,7,7029917,591356,2148356,0.08411991208431052,0.3056019011319764
2021-03-08,Massachusetts,MA,25,2021,3,8,7029917,592344,2199086,0.08426045428416865,0.3128182025477683
2021-03-09,Massachusetts,MA,25,2021,3,9,7029917,593607,2226167,0.08444011501131521,0.3166704528659442
2021-03-10,Massachusetts,MA,25,2021,3,10,7029917,595264,2313916,0.08467582191937685,0.3291526770515214
2021-03-11,Massachusetts,MA,25,2021,3,11,7029917,597073,2376322,0.08493315070433975,0.3380298800113856
2021-03-12,Massachusetts,MA,25,2021,3,12,7029917,598859,2443419,0.08518720775792943,0.34757437392219565
2021-03-13,Massachusetts,MA,25,2021,3,13,7029917,600616,2561749,0.08543713958500505,0.36440672059143797
2021-03-14,Massachusetts,MA,25,2021,3,14,7029917,602308,2561749,0.0856778252147216,0.36440672059143797
2021-03-15,Massachusetts,MA,25,2021,3,15,7029917,603464,2620671,0.0858422652785232,0.37278832737285517
2021-03-16,Massachusetts,MA,25,2021,3,16,7029917,604666,2633498,0.08601324880507125,0.3746129577347784
2021-03-17,Massachusetts,MA,25,2021,3,17,7029917,606377,2710203,0.08625663716940044,0.3855241818644516
2021-03-18,Massachusetts,MA,25,2021,3,18,7029917,608318,2773542,0.08653274284746178,0.3945341033187163
2021-03-19,Massachusetts,MA,25,2021,3,19,7029917,610481,2837941,0.08684042784573416,0.40369480891452914
2021-03-20,Massachusetts,MA,25,2021,3,20,7029917,612857,2909219,0.08717841192150633,0.4138340466893137
2021-03-21,Massachusetts,MA,25,2021,3,21,7029917,614668,2972826,0.0874360252048495,0.42288209092653584
2021-03-22,Massachusetts,MA,25,2021,3,22,7029917,615874,3032996,0.0876075777281581,0.4314412246972475
2021-03-23,Massachusetts,MA,25,2021,3,23,7029917,617695,3066115,0.08786661350340268,0.4361523756254875
2021-03-24,Massachusetts,MA,25,2021,3,24,7029917,619816,3131419,0.08816832403568918,0.44544181673837685
2021-03-25,Massachusetts,MA,25,2021,3,25,7029917,622226,3196050,0.0885111445839261,0.45463552414630215
2021-03-26,Massachusetts,MA,25,2021,3,26,7029917,624986,3270796,0.08890375234871194,0.4652680821124915
2021-03-27,Massachusetts,MA,25,2021,3,27,7029917,627556,3345239,0.08926933276737123,0.47585753857406854
2021-03-28,Massachusetts,MA,25,2021,3,28,7029917,629531,3424253,0.08955027491789733,0.48709721608377454
2021-03-29,Massachusetts,MA,25,2021,3,29,7029917,631031,3495331,0.08976364870310702,0.4972080040205311
2021-03-30,Massachusetts,MA,25,2021,3,30,7029917,633081,3535818,0.0900552595428936,0.5029672469817211
2021-03-31,Massachusetts,MA,25,2021,3,31,7029917,635580,3611067,0.09041074026905296,0.5136713562905508
2021-04-01,Massachusetts,MA,25,2021,4,1,7029917,638339,3685186,0.09080320578464866,0.5242147240145225
2021-04-02,Massachusetts,MA,25,2021,4,2,7029917,640779,3771380,0.09115029380858977,0.5364757507094323
2021-04-03,Massachusetts,MA,25,2021,4,3,7029917,643232,3868668,0.0914992310720027,0.550314889919753
2021-04-04,Massachusetts,MA,25,2021,4,4,7029917,643232,3968332,0.0914992310720027,0.5644920132058459
2021-04-05,Massachusetts,MA,25,2021,4,5,7029917,646220,4041785,0.09192427165214041,0.5749406429691845
2021-04-06,Massachusetts,MA,25,2021,4,6,7029917,648023,4079774,0.09218074694196247,0.5803445474534052
2021-04-07,Massachusetts,MA,25,2021,4,7,7029917,650573,4161913,0.09254348237681896,0.5920287536822981
2021-04-08,Massachusetts,MA,25,2021,4,8,7029917,652966,4252091,0.0928838846888235,0.6048565011507249
2021-04-09,Massachusetts,MA,25,2021,4,9,7029917,655278,4345857,0.09321276481642671,0.6181946387133731
2021-04-10,Massachusetts,MA,25,2021,4,10,7029917,657578,4461283,0.09353993795374825,0.6346138937344495
2021-04-11,Massachusetts,MA,25,2021,4,11,7029917,659569,4569777,0.09382315609131658,0.6500470773694768
2021-04-12,Massachusetts,MA,25,2021,4,12,7029917,661101,4651716,0.09404108185061075,0.6617028337603417
2021-04-13,Massachusetts,MA,25,2021,4,13,7029917,662699,4708134,0.09426839605645415,0.6697282485696489
2021-04-14,Massachusetts,MA,25,2021,4,14,7029917,664943,4800301,0.09458760323912786,0.6828389296772636
2021-04-15,Massachusetts,MA,25,2021,4,15,7029917,667066,4895087,0.09488959826979465,0.6963221614138545
2021-04-16,Massachusetts,MA,25,2021,4,16,7029917,669282,4991916,0.09520482247514445,0.710096008245901
2021-04-17,Massachusetts,MA,25,2021,4,17,7029917,671250,5080279,0.09548476888133957,0.722665573434224
2021-04-18,Massachusetts,MA,25,2021,4,18,7029917,672657,5170513,0.09568491349186627,0.7355012868572987
2021-04-19,Massachusetts,MA,25,2021,4,19,7029917,673974,5242290,0.09587225567528038,0.7457115069779628
2021-04-20,Massachusetts,MA,25,2021,4,20,7029917,675162,5293380,0.09604124771316645,0.7529790181022052
2021-04-21,Massachusetts,MA,25,2021,4,21,7029917,676758,5372992,0.09626827742062957,0.7643037606276148
2021-04-22,Massachusetts,MA,25,2021,4,22,7029917,678386,5467558,0.09649985910217716,0.777755697542375
2021-04-23,Massachusetts,MA,25,2021,4,23,7029917,680007,5563298,0.09673044503939378,0.7913746350063593
2021-04-24,Massachusetts,MA,25,2021,4,24,7029917,681570,5672164,0.09695278052358229,0.8068607353401185
2021-04-25,Massachusetts,MA,25,2021,4,25,7029917,682784,5776781,0.097125471040412,0.8217424188649738
2021-04-26,Massachusetts,MA,25,2021,4,26,7029917,683665,5855519,0.09725079257692516,0.8329428355982013
2021-04-27,Massachusetts,MA,25,2021,4,27,7029917,684630,5912678,0.09738806304541006,0.841073657057402
2021-04-28,Massachusetts,MA,25,2021,4,28,7029917,686243,6000594,0.09761751098910557,0.8535796368577324
2021-04-29,Massachusetts,MA,25,2021,4,29,7029917,687638,6087168,0.09781594860935058,0.8658947182448954
2021-04-30,Massachusetts,MA,25,2021,4,30,7029917,688973,6174851,0.09800585127818721,0.8783675539839233
2021-05-01,Massachusetts,MA,25,2021,5,1,7029917,690279,6276416,0.0981916287205098,0.8928150929804719
2021-05-02,Massachusetts,MA,25,2021,5,2,7029917,691172,6365033,0.09831865724730462,0.9054207894630903
2021-05-03,Massachusetts,MA,25,2021,5,3,7029917,691735,6403240,0.09839874354135333,0.9108557042707617
2021-05-04,Massachusetts,MA,25,2021,5,4,7029917,692589,6438914,0.09852022434973272,0.9159303018798088
2021-05-05,Massachusetts,MA,25,2021,5,5,7029917,693608,6495919,0.09866517627448518,0.924039216963728
2021-05-06,Massachusetts,MA,25,2021,5,6,7029917,694769,6588555,0.09883032758423749,0.9372166129415184
2021-05-07,Massachusetts,MA,25,2021,5,7,7029917,695745,6690804,0.09896916279381393,0.9517614503841226
2021-05-08,Massachusetts,MA,25,2021,5,8,7029917,696540,6785409,0.09908225089997506,0.9652189350172982
2021-05-09,Massachusetts,MA,25,2021,5,9,7029917,697398,6858691,0.09920430070511502,0.975643240169123
2021-05-10,Massachusetts,MA,25,2021,5,10,7029917,697872,6931977,0.09927172682124127,0.9860681143177081
2021-05-11,Massachusetts,MA,25,2021,5,11,7029917,698427,6986508,0.09935067512176886,0.9938251049052215
2021-05-12,Massachusetts,MA,25,2021,5,12,7029917,699187,7043681,0.09945878450627511,1.0019579178530842
2021-05-13,Massachusetts,MA,25,2021,5,13,7029917,699908,7103369,0.09956134617236591,1.0104484875141484
2021-05-14,Massachusetts,MA,25,2021,5,14,7029917,700337,7156323,0.09962237107493588,1.0179811511288113
2021-05-15,Massachusetts,MA,25,2021,5,15,7029917,701490,7225009,0.09978638439116706,1.0277516790027534
2021-05-16,Massachusetts,MA,25,2021,5,16,7029917,702039,7294378,0.09986447919655382,1.0376193630735613
2021-05-17,Massachusetts,MA,25,2021,5,17,7029917,702338,7346310,0.09990701170440561,1.0450066480159013
2021-05-18,Massachusetts,MA,25,2021,5,18,7029917,702776,7372714,0.09996931684968685,1.0487625956323525
2021-05-19,Massachusetts,MA,25,2021,5,19,7029917,703292,7415002,0.10004271743179897,1.0547780293849842
2021-05-20,Massachusetts,MA,25,2021,5,20,7029917,703897,7488346,0.10012877819183356,1.0652111539865976
2021-05-21,Massachusetts,MA,25,2021,5,21,7029917,704345,7553356,0.10019250582901619,1.074458773837586
2021-05-22,Massachusetts,MA,25,2021,5,22,7029917,704796,7643514,0.10025666021376924,1.0872836763222098
2021-05-23,Massachusetts,MA,25,2021,5,23,7029917,705142,7694252,0.10030587843355761,1.0945011157315228
2021-05-24,Massachusetts,MA,25,2021,5,24,7029917,705370,7729369,0.10033831124890948,1.099496480541662
2021-05-25,Massachusetts,MA,25,2021,5,25,7029917,705598,7753685,0.10037074406426136,1.1029554118491014
2021-05-26,Massachusetts,MA,25,2021,5,26,7029917,706027,7795251,0.10043176896683133,1.1088681416864523
2021-05-27,Massachusetts,MA,25,2021,5,27,7029917,706272,7849273,0.10046662001841558,1.1165527274361846
2021-05-28,Massachusetts,MA,25,2021,5,28,7029917,706559,7907862,0.1005074455359857,1.1248869652372853
2021-05-29,Massachusetts,MA,25,2021,5,29,7029917,706783,7965407,0.10053930935457701,1.1330726948838798
2021-05-30,Massachusetts,MA,25,2021,5,30,7029917,706945,8014898,0.10056235372337967,1.1401127495530885
2021-05-31,Massachusetts,MA,25,2021,5,31,7029917,707037,8046706,0.10057544064887253,1.1446374117930553
2021-06-01,Massachusetts,MA,25,2021,6,1,7029917,707131,8067293,0.10058881207274567,1.1475658958704633
2021-06-02,Massachusetts,MA,25,2021,6,2,7029917,707265,8081349,0.1006078734642244,1.1495653504870684
2021-06-03,Massachusetts,MA,25,2021,6,3,7029917,707523,8111038,0.10064457375528046,1.1537885866931288
2021-06-04,Massachusetts,MA,25,2021,6,4,7029917,707723,8146584,0.10067302359330843,1.1588449764058382
2021-06-05,Massachusetts,MA,25,2021,6,5,7029917,707940,8185775,0.10070389166756877,1.1644198644166068
2021-06-06,Massachusetts,MA,25,2021,6,6,7029917,708083,8282496,0.10072423330175875,1.1781783483361183
2021-06-07,Massachusetts,MA,25,2021,6,7,7029917,708195,8317896,0.10074016521105442,1.1832139696670672
2021-06-08,Massachusetts,MA,25,2021,6,8,7029917,708316,8338103,0.10075737736306133,1.1860883990522222
2021-06-09,Massachusetts,MA,25,2021,6,9,7029917,708459,8367584,0.10077771899725133,1.1902820474267335
2021-06-10,Massachusetts,MA,25,2021,6,10,7029917,708579,8398807,0.1007947889000681,1.1947234938904685
2021-06-11,Massachusetts,MA,25,2021,6,11,7029917,708710,8398807,0.1008134235439764,1.1947234938904685
2021-06-12,Massachusetts,MA,25,2021,6,12,7029917,708836,8430750,0.10083134694193402,1.1992673597711039
2021-06-13,Massachusetts,MA,25,2021,6,13,7029917,708875,8459523,0.10083689466034948,1.2033602957189964
2021-06-14,Massachusetts,MA,25,2021,6,14,7029917,708933,8483060,0.10084514511337758,1.2067084149073168
2021-06-15,Massachusetts,MA,25,2021,6,15,7029917,709012,8509338,0.10085638279939863,1.2104464391258105
2021-06-16,Massachusetts,MA,25,2021,6,16,7029917,709080,8509530,0.10086605574432814,1.2104737509703174
2021-06-17,Massachusetts,MA,25,2021,6,17,7029917,709187,8588503,0.1008812764076731,1.2217075962632276
2021-06-18,Massachusetts,MA,25,2021,6,18,7029917,709255,8612018,0.1008909493526026,1.2250525859693648
2021-06-19,Massachusetts,MA,25,2021,6,19,7029917,709323,8638077,0.1009006222975321,1.2287594576152179
2021-06-20,Massachusetts,MA,25,2021,6,20,7029917,709395,8656159,0.10091086423922217,1.2313316074713259
2021-06-21,Massachusetts,MA,25,2021,6,21,7029917,709443,8680160,0.10091769220034888,1.2347457302838711
2021-06-22,Massachusetts,MA,25,2021,6,22,7029917,709476,8690573,0.1009223864236235,1.2362269711007967
2021-06-23,Massachusetts,MA,25,2021,6,23,7029917,709544,8703696,0.100932059368553,1.2380937072230014
2021-06-24,Massachusetts,MA,25,2021,6,24,7029917,709622,8721461,0.1009431548053839,1.2406207640858349
2021-06-25,Massachusetts,MA,25,2021,6,25,7029917,709682,8738448,0.10095168975679229,1.2430371510787397
2021-06-26,Massachusetts,MA,25,2021,6,26,7029917,709738,8757305,0.10095965571144012,1.2457195440572058
2021-06-27,Massachusetts,MA,25,2021,6,27,7029917,709769,8781036,0.10096406543633446,1.2490952595884133
2021-06-28,Massachusetts,MA,25,2021,6,28,7029917,709810,8817823,0.10096989765313019,1.2543281805460862
2021-06-29,Massachusetts,MA,25,2021,6,29,7029917,709873,8825910,0.100978859352109,1.2554785497467467
2021-06-30,Massachusetts,MA,25,2021,6,30,7029917,709966,8836836,0.10099208852679199,1.257032764398214
2021-07-01,Massachusetts,MA,25,2021,7,1,7029917,710049,8858362,0.1010038952095736,1.2600948204651634
2021-07-02,Massachusetts,MA,25,2021,7,2,7029917,710138,8872678,0.10101655538749604,1.2621312598712047
2021-07-03,Massachusetts,MA,25,2021,7,3,7029917,710210,8884607,0.10102679732918611,1.2638281504603823
2021-07-04,Massachusetts,MA,25,2021,7,4,7029917,710282,8895919,0.10103703927087618,1.2654372732992438
2021-07-05,Massachusetts,MA,25,2021,7,5,7029917,710354,8905114,0.10104728121256623,1.2667452546025793
2021-07-06,Massachusetts,MA,25,2021,7,6,7029917,710428,8910111,0.10105780765263658,1.267456073805708
2021-07-07,Massachusetts,MA,25,2021,7,7,7029917,710519,8912911,0.1010707523289393,1.2678543715380992
2021-07-08,Massachusetts,MA,25,2021,7,8,7029917,710629,8924358,0.10108639973985468,1.2694826980176295
2021-07-09,Massachusetts,MA,25,2021,7,9,7029917,710830,8935208,0.10111499182707279,1.2710261017306463
2021-07-10,Massachusetts,MA,25,2021,7,10,7029917,710940,8945400,0.10113063923798817,1.272475905476551
2021-07-11,Massachusetts,MA,25,2021,7,11,7029917,711050,8956083,0.10114628664890353,1.2739955535748146
2021-07-12,Massachusetts,MA,25,2021,7,12,7029917,711162,8964786,0.1011622185581992,1.2752335482766013
2021-07-13,Massachusetts,MA,25,2021,7,13,7029917,711446,8971161,0.1012026173281989,1.2761403868637424
2021-07-14,Massachusetts,MA,25,2021,7,14,7029917,711676,8978844,0.10123533464193105,1.2772332873915866
2021-07-15,Massachusetts,MA,25,2021,7,15,7029917,711943,8989629,0.10127331517569838,1.2787674449072444
2021-07-16,Massachusetts,MA,25,2021,7,16,7029917,712272,9000571,0.10132011515925438,1.2803239355457539
2021-07-17,Massachusetts,MA,25,2021,7,17,7029917,712527,9010254,0.10135638870274002,1.2817013344538777
2021-07-18,Massachusetts,MA,25,2021,7,18,7029917,712782,9019298,0.10139266224622567,1.282987836129502
2021-07-19,Massachusetts,MA,25,2021,7,19,7029917,713037,9027305,0.10142893578971132,1.2841268253949514
2021-07-20,Massachusetts,MA,25,2021,7,20,7029917,713489,9032607,0.1014932324236545,1.2848810306010725
2021-07-21,Massachusetts,MA,25,2021,7,21,7029917,714014,9040501,0.1015679132484779,1.2860039457080361
2021-07-22,Massachusetts,MA,25,2021,7,22,7029917,714556,9051266,0.10164501230953367,1.2875352582398911
2021-07-23,Massachusetts,MA,25,2021,7,23,7029917,715180,9060906,0.1017337758041809,1.2889065404328386
2021-07-24,Massachusetts,MA,25,2021,7,24,7029917,715603,9070698,0.10179394721161003,1.2902994445026876
2021-07-25,Massachusetts,MA,25,2021,7,25,7029917,716026,9080599,0.10185411861903917,1.2917078537342617
2021-07-26,Massachusetts,MA,25,2021,7,26,7029917,716452,9089195,0.10191471677403872,1.2929306277727035
2021-07-27,Massachusetts,MA,25,2021,7,27,7029917,717284,9095143,0.10203306810023503,1.293776725955655
2021-07-28,Massachusetts,MA,25,2021,7,28,7029917,717944,9102682,0.1021269525657273,1.294849142600119
2021-07-29,Massachusetts,MA,25,2021,7,29,7029917,718849,9113239,0.10225568808280382,1.2963508673004247
2021-07-30,Massachusetts,MA,25,2021,7,30,7029917,719780,9132974,0.10238812207882397,1.2991581550678337
2021-07-31,Massachusetts,MA,25,2021,7,31,7029917,720481,9143308,0.10248783876111198,1.3006281581987382
2021-08-01,Massachusetts,MA,25,2021,8,1,7029917,721182,9153642,0.10258755544339997,1.302098161329643
2021-08-02,Massachusetts,MA,25,2021,8,2,7029917,721885,9162697,0.10268755662406825,1.3033862277463588
2021-08-03,Massachusetts,MA,25,2021,8,3,7029917,722986,9168894,0.10284417298241216,1.3042677459776553
2021-08-04,Massachusetts,MA,25,2021,8,4,7029917,724018,9177481,0.10299097414663644,1.3054892397733857
2021-08-05,Massachusetts,MA,25,2021,8,5,7029917,725189,9188927,0.10315754794829014,1.3071174240037258
2021-08-06,Massachusetts,MA,25,2021,8,6,7029917,726395,9199585,0.10332910047159874,1.3086335158722358
2021-08-07,Massachusetts,MA,25,2021,8,7,7029917,727278,9210344,0.10345470650649218,1.3101639749089498
2021-08-08,Massachusetts,MA,25,2021,8,8,7029917,728161,9220250,0.10358031254138562,1.3115730953864746
2021-08-09,Massachusetts,MA,25,2021,8,9,7029917,729047,9228913,0.10370634532384948,1.3128054001206557
2021-08-10,Massachusetts,MA,25,2021,8,10,7029917,730381,9235664,0.10389610574349598,1.3137657244032896
2021-08-11,Massachusetts,MA,25,2021,8,11,7029917,731821,9243823,0.10410094457729728,1.3149263355456402
