date,state,location,population,covid_rate,year,month,day,Series_Complete_Pop_Pct,age>=12,age>=18,age>=65,Janssen_num,Moderna_num,Pfizer_num
2021-01-17,Kentucky,KY,4505836,0.07381382722318344,2021,1,17,0.0,0.0,0.0,0.0,0,0,0
2021-01-18,Kentucky,KY,4505836,0.07424171674246466,2021,1,18,0.0,0.0,0.0,0.0,0,0,0
2021-01-19,Kentucky,KY,4505836,0.07476015549611659,2021,1,19,0.0,0.0,0.0,0.0,0,0,0
2021-01-20,Kentucky,KY,4505836,0.07556067286958514,2021,1,20,0.0,0.0,0.0,0.0,0,0,0
2021-01-21,Kentucky,KY,4505836,0.07643842341354634,2021,1,21,0.0,0.0,0.0,0.0,0,0,0
2021-01-22,Kentucky,KY,4505836,0.07723383629586163,2021,1,22,0.0,0.0,0.0,0.0,0,0,0
2021-01-23,Kentucky,KY,4505836,0.07792338647034645,2021,1,23,0.0,0.0,0.0,0.0,0,0,0
2021-01-24,Kentucky,KY,4505836,0.07840431831074189,2021,1,24,0.0,0.0,0.0,0.0,0,0,0
2021-01-25,Kentucky,KY,4505836,0.0787123632551207,2021,1,25,0.0,0.0,0.0,0.0,0,0,0
2021-01-26,Kentucky,KY,4505836,0.07933777438859292,2021,1,26,0.0,0.0,0.0,0.0,0,0,0
2021-01-27,Kentucky,KY,4505836,0.08001445236799563,2021,1,27,0.0,0.0,0.0,0.0,0,0,0
2021-01-28,Kentucky,KY,4505836,0.08053999302238253,2021,1,28,0.0,0.0,0.0,0.0,0,0,0
2021-01-29,Kentucky,KY,4505836,0.08115097841998688,2021,1,29,0.0,0.0,0.0,0.0,0,0,0
2021-01-30,Kentucky,KY,4505836,0.08172356916674287,2021,1,30,0.0,0.0,0.0,0.0,0,0,0
2021-01-31,Kentucky,KY,4505836,0.08210818147842043,2021,1,31,0.0,0.0,0.0,0.0,0,0,0
2021-02-01,Kentucky,KY,4505836,0.08247082228469922,2021,2,1,0.0,0.0,0.0,0.0,0,0,0
2021-02-02,Kentucky,KY,4505836,0.08298016172803449,2021,2,2,0.0,0.0,0.0,0.0,0,0,0
2021-02-03,Kentucky,KY,4505836,0.08352878355980999,2021,2,3,0.0,0.0,0.0,0.0,0,0,0
2021-02-04,Kentucky,KY,4505836,0.08403834493754322,2021,2,4,0.0,0.0,0.0,0.0,0,0,0
2021-02-05,Kentucky,KY,4505836,0.08452748835066345,2021,2,5,0.0,0.0,0.0,0.0,0,0,0
2021-02-06,Kentucky,KY,4505836,0.08492297544784143,2021,2,6,0.0,0.0,0.0,0.0,0,0,0
2021-02-07,Kentucky,KY,4505836,0.08535264044230638,2021,2,7,0.0,0.0,0.0,0.0,0,0,0
2021-02-08,Kentucky,KY,4505836,0.08557435290587585,2021,2,8,0.0,0.0,0.0,0.0,0,0,0
2021-02-09,Kentucky,KY,4505836,0.08604751704234243,2021,2,9,0.0,0.0,0.0,0.0,0,0,0
2021-02-10,Kentucky,KY,4505836,0.08651912763802322,2021,2,10,0.0,0.0,0.0,0.0,0,0,0
2021-02-11,Kentucky,KY,4505836,0.08690795670326217,2021,2,11,0.0,0.0,0.0,0.0,0,0,0
2021-02-12,Kentucky,KY,4505836,0.08721200682847756,2021,2,12,0.0,0.0,0.0,0.0,0,0,0
2021-02-13,Kentucky,KY,4505836,0.08749408544829416,2021,2,13,0.0,0.0,0.0,0.0,0,0,0
2021-02-14,Kentucky,KY,4505836,0.08773688167967054,2021,2,14,0.0,0.0,0.0,0.0,0,0,0
2021-02-15,Kentucky,KY,4505836,0.08789378929903352,2021,2,15,0.0,0.0,0.0,0.0,0,0,0
2021-02-16,Kentucky,KY,4505836,0.08815434028224729,2021,2,16,0.0,0.0,0.0,0.0,0,0,0
2021-02-17,Kentucky,KY,4505836,0.0883225665559066,2021,2,17,0.0,0.0,0.0,0.0,0,0,0
2021-02-18,Kentucky,KY,4505836,0.08862350959955045,2021,2,18,0.0,0.0,0.0,0.0,0,0,0
2021-02-19,Kentucky,KY,4505836,0.08895907440927721,2021,2,19,0.0,0.0,0.0,0.0,0,0,0
2021-02-20,Kentucky,KY,4505836,0.08925491296176781,2021,2,20,0.0,0.0,0.0,0.0,0,0,0
2021-02-21,Kentucky,KY,4505836,0.08946086808308158,2021,2,21,0.0,0.0,0.0,0.0,0,0,0
2021-02-22,Kentucky,KY,4505836,0.0895725010852592,2021,2,22,0.0,0.0,0.0,0.0,0,0,0
2021-02-23,Kentucky,KY,4505836,0.08986722996575996,2021,2,23,0.0,0.0,0.0,0.0,0,0,0
2021-02-24,Kentucky,KY,4505836,0.09013355124332088,2021,2,24,0.0,0.0,0.0,0.0,0,0,0
2021-02-25,Kentucky,KY,4505836,0.09043072140219928,2021,2,25,0.0,0.0,0.0,0.0,0,0,0
2021-02-26,Kentucky,KY,4505836,0.09064577583382973,2021,2,26,0.0,0.0,0.0,0.0,0,0,0
2021-02-27,Kentucky,KY,4505836,0.09085639157750082,2021,2,27,0.0,0.0,0.0,0.0,0,0,0
2021-02-28,Kentucky,KY,4505836,0.09101085791848616,2021,2,28,0.0,0.0,0.0,0.0,0,0,0
2021-03-01,Kentucky,KY,4505836,0.09108786915458086,2021,3,1,0.0,0.0,0.0,0.0,0,0,0
2021-03-02,Kentucky,KY,4505836,0.09130336745500724,2021,3,2,0.0,0.0,0.0,0.0,0,0,0
2021-03-03,Kentucky,KY,4505836,0.09150932257632102,2021,3,3,0.0,0.0,0.0,0.0,0,0,0
2021-03-04,Kentucky,KY,4505836,0.09171727510721651,2021,3,4,0.0,0.0,0.0,0.0,0,0,0
2021-03-05,Kentucky,KY,4505836,0.0918877207248555,2021,3,5,0.08900000000000001,0.0,0.115,0.23600000000000002,12,203788,193594
2021-03-06,Kentucky,KY,4505836,0.09205173024495343,2021,3,6,0.09300000000000001,0.0,0.11900000000000001,0.248,329,213849,199151
2021-03-07,Kentucky,KY,4505836,0.09214405495450789,2021,3,7,0.09699999999999999,0.0,0.125,0.261,1822,225213,205345
2021-03-08,Kentucky,KY,4505836,0.09220331143876519,2021,3,8,0.099,0.0,0.128,0.267,2355,229958,210993
2021-03-09,Kentucky,KY,4505836,0.09236243840210784,2021,3,9,0.1,0.0,0.129,0.27,2644,231510,214019
2021-03-10,Kentucky,KY,4505836,0.09256817158902365,2021,3,10,0.102,0.0,0.132,0.276,4726,235515,215907
2021-03-11,Kentucky,KY,4505836,0.0927805628078785,2021,3,11,0.105,0.0,0.135,0.28300000000000003,8657,240352,218266
2021-03-12,Kentucky,KY,4505836,0.09292193501938376,2021,3,12,0.109,0.0,0.14,0.289,13349,248133,223266
2021-03-13,Kentucky,KY,4505836,0.09307462588518535,2021,3,13,0.11599999999999999,0.0,0.149,0.312,23716,258756,235223
2021-03-14,Kentucky,KY,4505836,0.09314897390850443,2021,3,14,0.11599999999999999,0.0,0.15,0.313,23758,259381,236844
2021-03-15,Kentucky,KY,4505836,0.09320823039276174,2021,3,15,0.12,0.0,0.154,0.32299999999999995,25289,264900,244985
2021-03-16,Kentucky,KY,4505836,0.09334649552269546,2021,3,16,0.122,0.0,0.157,0.32899999999999996,25639,269995,248041
2021-03-17,Kentucky,KY,4505836,0.0935451268088763,2021,3,17,0.125,0.0,0.161,0.34,27451,273577,258100
2021-03-18,Kentucky,KY,4505836,0.09368427967640189,2021,3,18,0.128,0.0,0.165,0.349,29980,276245,264842
2021-03-19,Kentucky,KY,4505836,0.09383497313262178,2021,3,19,0.132,0.0,0.17,0.363,31115,278816,279335
2021-03-20,Kentucky,KY,4505836,0.09397634534412704,2021,3,20,0.135,0.0,0.17300000000000001,0.37200000000000005,33073,281736,286545
2021-03-21,Kentucky,KY,4505836,0.09404425726990508,2021,3,21,0.138,0.0,0.17800000000000002,0.38299999999999995,34736,287279,295589
2021-03-22,Kentucky,KY,4505836,0.09410085054138677,2021,3,22,0.141,0.0,0.182,0.39,35556,289970,304797
2021-03-23,Kentucky,KY,4505836,0.09425154399760666,2021,3,23,0.142,0.0,0.183,0.39299999999999996,35996,290614,308932
2021-03-24,Kentucky,KY,4505836,0.09439957424105094,2021,3,24,0.14400000000000002,0.0,0.18600000000000003,0.39899999999999997,37670,293637,313515
2021-03-25,Kentucky,KY,4505836,0.09455515025402611,2021,3,25,0.14800000000000002,0.0,0.191,0.41200000000000003,38773,300204,322670
2021-03-26,Kentucky,KY,4505836,0.09468786702401064,2021,3,26,0.153,0.0,0.19699999999999998,0.428,40017,310381,330989
2021-03-27,Kentucky,KY,4505836,0.09480549225493339,2021,3,27,0.158,0.0,0.204,0.447,41410,323001,343076
2021-03-28,Kentucky,KY,4505836,0.09488139381903825,2021,3,28,0.16399999999999998,0.0,0.21100000000000002,0.46299999999999997,42269,334630,354460
2021-03-29,Kentucky,KY,4505836,0.09494065030329554,2021,3,29,0.168,0.0,0.217,0.47200000000000003,42575,339691,370242
2021-03-30,Kentucky,KY,4505836,0.09507913736762723,2021,3,30,0.171,0.0,0.22,0.47700000000000004,43052,342520,376127
2021-03-31,Kentucky,KY,4505836,0.09522783341426541,2021,3,31,0.174,0.0,0.22399999999999998,0.486,44143,348755,382201
2021-04-01,Kentucky,KY,4505836,0.09537408818252595,2021,4,1,0.179,0.0,0.23,0.5,45857,358920,393257
2021-04-02,Kentucky,KY,4505836,0.09550281013334706,2021,4,2,0.185,0.0,0.239,0.517,48727,373455,404990
2021-04-03,Kentucky,KY,4505836,0.09560312448122835,2021,4,3,0.193,0.0,0.248,0.5329999999999999,52536,389416,419839
2021-04-04,Kentucky,KY,4505836,0.09566282483428158,2021,4,4,0.19899999999999998,0.0,0.249,0.534,54958,399138,434089
2021-04-05,Kentucky,KY,4505836,0.09570388269790556,2021,4,5,0.20199999999999999,0.0,0.249,0.534,55821,404514,443245
2021-04-06,Kentucky,KY,4505836,0.09584281363103317,2021,4,6,0.203,0.0,0.261,0.55,55906,404984,445757
2021-04-07,Kentucky,KY,4505836,0.09598862453049778,2021,4,7,0.207,0.0,0.267,0.561,59639,414474,451835
2021-04-08,Kentucky,KY,4505836,0.09612178516927825,2021,4,8,0.213,0.0,0.275,0.5710000000000001,65852,424752,462577
2021-04-09,Kentucky,KY,4505836,0.09627314442869203,2021,4,9,0.222,0.0,0.285,0.584,74888,437559,477352
2021-04-10,Kentucky,KY,4505836,0.09639187933160462,2021,4,10,0.23,0.0,0.29600000000000004,0.597,84967,451347,491431
2021-04-11,Kentucky,KY,4505836,0.09647710214042411,2021,4,11,0.237,0.0,0.306,0.606,92455,461900,506075
2021-04-12,Kentucky,KY,4505836,0.09653591475588548,2021,4,12,0.24,0.0,0.309,0.609,94489,463711,514296
2021-04-13,Kentucky,KY,4505836,0.09669970234158545,2021,4,13,0.24100000000000002,0.0,0.311,0.61,94986,464198,518384
2021-04-14,Kentucky,KY,4505836,0.09688412982629639,2021,4,14,0.249,0.0,0.32,0.619,100729,473929,536194
2021-04-15,Kentucky,KY,4505836,0.09705257803435367,2021,4,15,0.256,0.0,0.32899999999999996,0.627,101983,488090,551411
2021-04-16,Kentucky,KY,4505836,0.0971968353930325,2021,4,16,0.262,0.0,0.33799999999999997,0.636,102365,503772,566207
2021-04-17,Kentucky,KY,4505836,0.09733399085097638,2021,4,17,0.26899999999999996,0.0,0.34600000000000003,0.645,102711,517916,582182
2021-04-18,Kentucky,KY,4505836,0.09740212471115238,2021,4,18,0.276,0.0,0.355,0.653,102951,531785,597258
2021-04-19,Kentucky,KY,4505836,0.09745649863865441,2021,4,19,0.278,0.0,0.358,0.655,102966,536684,604020
2021-04-20,Kentucky,KY,4505836,0.09758655219586332,2021,4,20,0.28,0.0,0.36,0.6559999999999999,103019,538424,607909
2021-04-21,Kentucky,KY,4505836,0.09774567915920597,2021,4,21,0.28300000000000003,0.0,0.363,0.66,103102,544683,614810
2021-04-22,Kentucky,KY,4505836,0.0978695185532718,2021,4,22,0.28800000000000003,0.0,0.37,0.665,103175,553940,627301
